x,dydx
0.0,-106.86884159569297
0.0028452019905671477,-106.85745633143246
0.003147133917082101,-106.86008415123476
0.0059921518550254405,-106.84840173002927
0.006294119812082499,-106.85094535772384
0.010044922528322786,-106.83373894898519
0.010346892173402011,-106.8360640946098
0.014399772218894213,-106.81707739583433
0.014701715670526028,-106.81962661847177
0.0175466172513552,-106.80779200932177
0.017848569143097848,-106.81042549745074
0.021010478434618562,-106.79697217166117
0.0235684136277996,-106.78678252977038
0.023870359815191478,-106.78896597880009
0.026413614687044173,-106.77887205979623
0.029560752271208912,-106.765198133502
0.03300966811366379,-106.75001164967402
0.03615666215773672,-106.7361237816651
0.0390166902798228,-106.7241694966596
0.03931860957527533,-106.72668701183422
0.04276717233005911,-106.71100656345163
0.04306909936713055,-106.71313225620837
0.04591445188270882,-106.70081092202415
0.04936346679460257,-106.68487428098938
0.049665404425468296,-106.68685406517488
0.053114181326236576,-106.67038942208076
0.05341778928413987,-106.67155851460633
0.05655811773613095,-106.65627477479917
0.059102061786688864,-106.64460973547905
0.05940401426050812,-106.64563480083353
0.0625511008547619,-106.63028496783429
0.06512408039998263,-106.6185570736898
0.06796914129517972,-106.6048158471642
0.07171989529160783,-106.58600481274253
0.07547246833564714,-106.56641872211841
0.07831757375970483,-106.55189469388286
0.07861949555808678,-106.55230554896814
0.08146470139035955,-106.53784767193748
0.08551787544274703,-106.51645225384758
0.08581984404008836,-106.51626451646507
0.08866474783280864,-106.50163576673451
0.08896671427646652,-106.50111236815044
0.09150994231458753,-106.4877074528919
0.09467187244445086,-106.47078893137652
0.09497381094843149,-106.47047795864624
0.09753194445511326,-106.4570900352778
0.10007544152904302,-106.44392367935299
0.1035391881596297,-106.4256990489197
0.1072900805156678,-106.40574045879394
0.11045231594471261,-106.3893104351598
0.11329762171953917,-106.37450706261251
0.11359958729008213,-106.37486590293531
0.11645959044108167,-106.36054029338915
0.11990853649331257,-106.34291312404322
0.12021048745373264,-106.34246621627963
0.12245173176052049,-106.33100871432924
0.12275368929840624,-106.33132262702019
0.12590079026995227,-106.31539129590604
0.12621549924369901,-106.31568751903062
0.12964075803756714,-106.2983730544254
0.12994270864874125,-106.2991824389404
0.1330897985608317,-106.28419710174987
0.13623672776157036,-106.26963404260525
0.13938367617083713,-106.255291105706
0.1422287332243286,-106.24236864268659
0.14537578367162496,-106.2279092420391
0.148824458301533,-106.21193444551506
0.14912641531554982,-106.21397025938246
0.15198643994517624,-106.20142880859254
0.15483153593959287,-106.18916581352555
0.1551334824762307,-106.19123674494217
0.15797854430275038,-106.17877064403856
0.15828048705589026,-106.18140259792635
0.16203191253589466,-106.16436544359635
0.16517948714317754,-106.15077285762196
0.16548140667146072,-106.15340078059421
0.16923230339307338,-106.13583651782956
0.17237941833445802,-106.12151594105714
0.1749227760010399,-106.11048667669247
0.17776803119340912,-106.09776533585426
0.18093087308807299,-106.08349507004476
0.18377598759252578,-106.07091248441574
0.18407788075273857,-106.07289427295866
0.18752680934267119,-106.05690250116686
0.18782876571640372,-106.05914886232246
0.19157949957298115,-106.04161605036296
0.19188146287342533,-106.04348786272429
0.19412288133753464,-106.03482431625828
0.19442479661665857,-106.03740477265548
0.19757189910160378,-106.02268740066098
0.20130466495174915,-106.00849597608831
0.2044814843684435,-105.99363671598216
0.20478346181334928,-105.99053407507621
0.20793048769701272,-105.97193822342187
0.2110922423307784,-105.9520299376819
0.21393798175267875,-105.93582948942067
0.2164814904681407,-105.9189070237999
0.21993043227121234,-105.89680339936658
0.22023237333633006,-105.89321123451583
0.2242857245146297,-105.86738495344252
0.22458768007345498,-105.86357335892157
0.22833879996323958,-105.84058605967236
0.22864072432275862,-105.83741465457886
0.23208995047025383,-105.81573900495118
0.23239193734480068,-105.81356724396055
0.23523699439829215,-105.79623844517587
0.2355389446602203,-105.7940252368964
0.23868563817813993,-105.77567083266551
0.24184750101994723,-105.75711137925425
0.2421494828304276,-105.75569890499972
0.244692797830794,-105.74119246155993
0.24784019077196717,-105.72289338977271
0.251288881059736,-105.70326095416907
0.25159077323041856,-105.70177789910437
0.25562514329794794,-105.67909581847037
0.2590741333551705,-105.65981079421859
0.25937608059030026,-105.65932915732049
0.2628248470136896,-105.64084245446058
0.2631267949473113,-105.64088834117267
0.26628880051430315,-105.62423423463274
0.26883200177690014,-105.61152528004042
0.26913390087429434,-105.61202470701055
0.2725825459929183,-105.59426026573067
0.27288446872262284,-105.59448610766553
0.27603157359408215,-105.57843744550333
0.2791788296890445,-105.56231077597914
0.27949175745015964,-105.5627450043922
0.2826282894820906,-105.54721505429576
0.28518643719144166,-105.53517867037213
0.28803182719275355,-105.52167683611667
0.288333801086992,-105.52282430355207
0.29238657891983166,-105.50240978612595
0.29583548370283097,-105.48554573463365
0.2961374613805674,-105.48636614629426
0.29958637233357877,-105.46925524890244
0.299888358626049,-105.47019134533771
0.3027334155049175,-105.45663017222034
0.30303535965504125,-105.45804597303933
0.30618307343684137,-105.44316215629392
0.30648499086964875,-105.44436796041214
0.30992841569241136,-105.42803182575003
0.310230360890273,-105.42961491415996
0.3127736658207141,-105.4184368952422
0.3159359362325631,-105.40360254574477
0.3193851260584779,-105.38743685685742
0.32253221294377,-105.3727069254057
0.32537800777936354,-105.360033480688
0.32567992247641087,-105.36171114849971
0.32914366794284433,-105.34535853456818
0.3320035674259998,-105.3326948764518
0.33230553584871814,-105.33518187090769
0.33515150198945776,-105.32269649672514
0.33545343339210376,-105.32441785279103
0.3389022217015736,-105.30830467347423
0.33920417627086863,-105.30929960892276
0.3423605457646772,-105.29383365840167
0.3426625183201395,-105.29384789322928
0.3455075339297764,-105.27913619830626
0.3458095170208253,-105.27871942332739
0.3489574781851843,-105.2622596300858
0.3521049604169093,-105.2453456877238
0.3555542108952068,-105.22671646816444
0.3593052562791854,-105.20640841071538
0.36215017846552655,-105.1911806283137
0.3624521165038459,-105.19032884163185
0.36529715318465605,-105.17484556172629
0.3655991454143077,-105.1738571510052
0.36844429140910506,-105.15858097624746
0.37189334025606513,-105.13997100560229
0.3721953102503903,-105.1397538972176
0.375040422368329,-105.12451934858107
0.3753423980087973,-105.12382487815853
0.3790931263938546,-105.1029859419731
0.3822401032666676,-105.08541875218505
0.3825420861830935,-105.08440683683261
0.38568881538230926,-105.06708469131999
0.38943931966787204,-105.04639570106077
0.3922842997708358,-105.03092791560853
0.39484245458152145,-105.01699379176823
0.39711355161853135,-105.00540333539135
0.3974154756870121,-105.00525107285671
0.40087920636869967,-104.98677776645573
0.4043697841116227,-104.96816076002125
0.40467177325626835,-104.96765025275411
0.40812097722664475,-104.94910295273075
0.4084229764994234,-104.94865304469522
0.41157032520277426,-104.93199441374723
0.4147180925938301,-104.91514976008347
0.41502003429923207,-104.91476986979536
0.418470696604345,-104.89655025908928
0.41877266915980726,-104.89681314395025
0.42192029912257567,-104.88110084188197
0.42506712925387546,-104.86554464752996
0.42791220790240914,-104.85168862771677
0.4304554275004193,-104.83902541559056
0.43331533909076825,-104.82455064636113
0.4336173170013353,-104.8251359424156
0.4370810159598477,-104.8076741817262
0.44054484559455886,-104.79024664206133
0.44084677333012223,-104.79135797250754
0.4442962662433274,-104.77411460033214
0.44459819508483633,-104.77584673003815
0.44774541090009734,-104.76143645111627
0.4502887884154916,-104.75032660207735
0.4505907562561333,-104.75222492107163
0.4543422604328953,-104.73408334357353
0.4574893064564094,-104.71981745568753
0.4606361487531103,-104.70564117326151
0.4634819203056395,-104.69276015411123
0.4672150957630947,-104.6743805835377
0.4700599107891321,-104.66069919082699
0.47036187240155414,-104.66072885862236
0.4738107224111445,-104.64234360216597
0.47411268681753427,-104.64343904958511
0.4778637285926379,-104.62261612351378
0.47817844059318304,-104.62081658605095
0.48161474836524576,-104.60043920389012
0.48191669170046225,-104.59999085435555
0.48536632023751736,-104.58168509154389
0.4856682617100887,-104.57873305633723
0.4888119411189109,-104.55996378583853
0.49195984203834087,-104.54065541454735
0.49540905718458816,-104.52054010462884
0.497952887439169,-104.50557705114704
0.5007980323862284,-104.48932547810573
0.5010999807273038,-104.48771393206398
0.5051527208997868,-104.4650640572825
0.5086163191008382,-104.44565947563464
0.5089182730880566,-104.44488541967328
0.5123672432964668,-104.42597143322446
0.5126692345365882,-104.4256245698889
0.5155154099920765,-104.41088601246007
0.515817355713807,-104.41124732859697
0.5195590364164673,-104.39142817682259
0.5221022444893606,-104.37828424834902
0.5224042861373164,-104.3779906386706
0.5255515042226762,-104.3616196603451
0.5286984520498663,-104.34583118955129
0.5315435661468655,-104.33165273814255
0.5340868775965646,-104.31943629665457
0.5378380268230103,-104.30088739786962
0.5406831662985496,-104.28799442385754
0.540985148283653,-104.28988112640968
0.5438303455011919,-104.27670693431638
0.5478830466745421,-104.2565110498034
0.5481850327341817,-104.25773074584636
0.5516343693016097,-104.24071717186091
0.5519363271887414,-104.24215384370285
0.5550832783337682,-104.22707770133174
0.5582303668488748,-104.21188032119753
0.5585322824772447,-104.21309968021399
0.5619628425338306,-104.19607032747862
0.5622647866257466,-104.19827269031498
0.565411762916483,-104.18391244166612
0.5685599441058002,-104.16929968046044
0.5714206450502388,-104.15648763282717
0.5751719939289615,-104.13815415367685
0.5780320583144203,-104.1248658461316
0.5783340430934913,-104.12716384580884
0.5811792329186574,-104.1144259645743
0.5814811710151844,-104.11639459515398
0.5852324646548368,-104.09804433453685
0.585534421436023,-104.09999036755286
0.5883799194707535,-104.08756463768134
0.5886818951694295,-104.08988337799913
0.5918294615112245,-104.07607216773107
0.5949917603284121,-104.06216265416666
0.5990449247183278,-104.0428705277706
0.6021920053171925,-104.02888711711505
0.6053399667725898,-104.01410450851084
0.6081850713235326,-104.00082417395633
0.6119509366690181,-103.98252913497966
0.6154001328977756,-103.96633631765515
0.6157021458493546,-103.96859990438976
0.6185624534846283,-103.95596416001024
0.6188644207431935,-103.95812535865353
0.6226151059381664,-103.94018400895035
0.6229298207326792,-103.94226568307845
0.6257620735559613,-103.92961690847395
0.6260640102555044,-103.93136894752465
0.6292109678033739,-103.91606691553123
0.6323579267482273,-103.90077653937243
0.6355048813275062,-103.88550370486627
0.6358122861129232,-103.88705903400353
0.6389543866389431,-103.87209603752126
0.6421015086816624,-103.85712146718348
0.6449621292413212,-103.84364712097843
0.6452640935312957,-103.84431636878382
0.6487128568114713,-103.82652404939962
0.6515584214357659,-103.8130756544003
0.6518603838630952,-103.81425362544975
0.6553101487806998,-103.79711474342308
0.655612099042628,-103.7987173308123
0.6593508479418233,-103.78038503046321
0.6625134767382406,-103.76506843730472
0.6628154426580295,-103.76605223773235
0.6665668375208043,-103.74680078709689
0.6691105623613112,-103.73512104173176
0.6716548629919998,-103.72350470019518
0.6751044315169565,-103.70710077574728
0.678252718411386,-103.692005734577
0.6805100985220633,-103.68215279041047
0.6808120784116909,-103.68378482840727
0.6842612291802652,-103.66682588917517
0.6871214674320072,-103.65335265747983
0.6874234306160361,-103.65466926274132
0.6908725216053426,-103.63793450583296
0.6911744587123394,-103.63965577229975
0.6949252089252695,-103.62146108802507
0.6974832682753913,-103.61011528697486
0.6977852719719522,-103.61238289717534
0.7009334920439869,-103.59803763777691
0.7034924099571072,-103.58710408812792
0.7066400194889866,-103.57284885635681
0.7069419838371687,-103.57517882133071
0.7100899262004532,-103.56054297753046
0.7132374119828455,-103.54584179755244
0.7160828796331771,-103.53290850792585
0.7163848303025588,-103.53489971245946
0.7198497185017914,-103.51806315648122
0.7233140484895557,-103.50093588074309
0.723616034956649,-103.50229016210137
0.7264615414314903,-103.4885740707735
0.7267635219031945,-103.48987359559152
0.7299111122265458,-103.47441861517784
0.7330581726855598,-103.45912313556117
0.7333601035643369,-103.46019069120851
0.7367999373818748,-103.44282498905635
0.7371018799603917,-103.44396542996199
0.7402488373918459,-103.42871611773623
0.7433956553577445,-103.41362721129767
0.7462408088613302,-103.40011969953324
0.749387817340903,-103.38452820474836
0.752836583647877,-103.36710771304217
0.7531385376933031,-103.36826954436657
0.7566022781538777,-103.35129212931017
0.7600513136130758,-103.33449557190448
0.7603532813955098,-103.33584519079773
0.7632133936276659,-103.32238723173727
0.7635153466835618,-103.32405053761248
0.7666542587685399,-103.30830003948522
0.7698013431509025,-103.29223126721695
0.770103326998651,-103.29225536570245
0.7735521402209997,-103.27477221361926
0.7738540996797383,-103.27474487079677
0.7763973055989482,-103.26122285917971
0.7789405026705936,-103.2471737882873
0.7823905133409426,-103.22806902157073
0.7855378547683358,-103.21047412689413
0.7883831899380311,-103.19496015935893
0.7886851475923322,-103.19477561933311
0.7921343890484422,-103.17641448241005
0.7924363951315172,-103.17672421885344
0.7952820020145737,-103.16194777951091
0.7981276485952549,-103.14723973149486
0.79842961585382,-103.14703907014467
0.8012750741327181,-103.13170663864524
0.8015769721823744,-103.13109680630058
0.8053282122709788,-103.11030382280623
0.8090757837635465,-103.08875731679565
0.809377753874287,-103.08727469402105
0.8119210626464337,-103.07300664606993
0.8150687143788673,-103.0551225540323
0.8185327055398375,-103.03572535097966
0.8216807601856999,-103.01817646151306
0.823938432498835,-103.00537902524034
0.8242403787444346,-103.00417960627587
0.8276903841178864,-102.98476549082866
0.8279924826929346,-102.98376823941976
0.8314423049450852,-102.96445640076402
0.8342876113019884,-102.94882016743362
0.8345895833335817,-102.94877772184132
0.8380388033110648,-102.93006094758206
0.8383407652145252,-102.93017993349928
0.8415035419166088,-102.91349057040594
0.8446505893953145,-102.89710508657313
0.8449525531032123,-102.89786560175365
0.8480996076832525,-102.88185308487695
0.8512470038840547,-102.86602492716584
0.8540925720590167,-102.85148810990607
0.8578585899085738,-102.83146428189042
0.8607187430025078,-102.81664942052116
0.8610206978046335,-102.81703188994254
0.8638658912386745,-102.80233955044294
0.8641678523854353,-102.80256320373502
0.8676178981550038,-102.78466892526127
0.8710670596919954,-102.76702744863647
0.8713690263684839,-102.76814878601785
0.8748005524394102,-102.75092631296312
0.8751024875091389,-102.75207405313571
0.8782499119406566,-102.73650351081375
0.8813971507479437,-102.7213803746522
0.8836387401679531,-102.7116872166651
0.8861972589511424,-102.70040118890793
0.8896611153031699,-102.68365581905536
0.8899630805244669,-102.68576890643743
0.8934123062645085,-102.66920002515482
0.895955731801223,-102.65839399235354
0.8994047295418568,-102.641453811393
0.8997066641459242,-102.64360479000214
0.9031555607798509,-102.62704149274856
0.9034574707620777,-102.63049804709209
0.906619414628949,-102.61594804048833
0.9069213665206917,-102.61804767026267
0.9103703638538718,-102.60099817623484
0.9106723212753423,-102.60195406548824
0.913230411708355,-102.58935739057486
0.9157887284527533,-102.57764329519111
0.9192379440646619,-102.55986605560291
0.9224002173286863,-102.54358506159181
0.9252454176894389,-102.52984528316588
0.925547368999105,-102.53178578601334
0.9289972936967388,-102.51387588113253
0.9324562823749147,-102.4963180802927
0.9327582665137015,-102.49721010938849
0.9362070492934436,-102.47958009419082
0.9365089792991057,-102.48092805366137
0.9399577662115917,-102.4637944452596
0.9402597466832958,-102.46577970477223
0.9434066804824397,-102.45098346618384
0.9459647311014123,-102.4399317826574
0.9462666798499413,-102.44235991484496
0.9488102443283424,-102.43119519334526
0.9519570880220272,-102.41662833398807
0.9554076756467111,-102.40014523338714
0.9585555815137923,-102.3859946508482
0.9614010380464606,-102.3738609555319
0.9617030546069145,-102.37692141661134
0.9657563073560596,-102.35755462457783
0.9660582839860581,-102.3600311080329
0.9689037989010103,-102.34770648575497
0.9723536586388946,-102.33177401569597
0.9726556621026248,-102.33465782145291
0.9755009534419514,-102.32242695386952
0.9758029019576497,-102.32528514561535
0.9795374711393379,-102.30781952870615
0.9826853218837641,-102.29393642609578
0.9861342923250049,-102.278109665183
0.9898853178019635,-102.26047157020153
0.9927305409219116,-102.24814183939765
0.99303247500211,-102.25102244123322
0.9964819438173436,-102.23503254369857
0.9999606591882184,-102.21850695951701
1.0002626250497997,-102.22094048625533
1.0031372994417325,-102.20796754394107
1.0034392524976283,-102.21053634933202
1.0071900562033989,-102.19280935643803
1.0109415788319893,-102.17498897463373
1.0112435277551413,-102.17787754946448
1.0134848129819147,-102.16957304372818
1.013786742289085,-102.17283056670664
1.0169336255639791,-102.15923850381024
1.0206846000510268,-102.1420504053181
1.0235298321931623,-102.13082752556089
1.0272814589552581,-102.11368881226342
1.0301265288726427,-102.10164804777123
1.0304285116726533,-102.10434875274109
1.0332735808333382,-102.09180062263152
1.0361336364294402,-102.07936532925794
1.036435566318687,-102.0816915587864
1.0398843616712838,-102.06539225808821
1.0401863194420002,-102.06771521891426
1.0430312516982667,-102.05528262761987
1.0433331888634712,-102.05779946960092
1.046480106539093,-102.04310456340622
1.0467875088215806,-102.04507248671801
1.0496269319555722,-102.03207219068797
1.049928868014831,-102.0347039028309
1.0536801879061386,-102.01643434012871
1.056828117929399,-102.00189886708837
1.059069738490507,-101.99212023445541
1.0622166416724212,-101.97643670350075
1.0656768413027748,-101.95660380494708
1.0659788183984347,-101.95523831003311
1.0694275661371648,-101.93584160988405
1.0697295384015888,-101.93488207932495
1.0731783912633546,-101.91504264199418
1.0760238719522022,-101.89929151527419
1.0763258778024465,-101.89915213885699
1.0791709494660608,-101.88337459272547
1.0794729032204486,-101.88322740280935
1.0826199843431823,-101.8662233620611
1.085766880423762,-101.84911504215992
