x,y
0.0,0.0
0.003518713463563472,-3.839999999999918
0.007038212264887989,-15.990000000000009
0.00964047567686066,-27.789999999999964
0.009945654193870723,-29.329999999999927
0.012548191356472671,-35.58999999999992
0.0160663221613504,-33.52999999999997
0.01897394546540454,-35.049999999999955
0.022491143201477826,-40.61999999999989
0.025398326688446105,-39.98000000000002
0.025703811494167894,-39.36999999999989
0.028916735434904695,-33.16000000000008
0.02922224678331986,-31.970000000000027
0.03213017265079543,-33.210000000000036
0.03444399422733113,-36.210000000000036
0.037961632828228176,-33.50999999999999
0.03826692665461451,-32.47000000000003
0.04147963068680838,-32.90000000000009
0.04178511817008257,-34.299999999999955
0.045607733190990984,-32.3599999999999
0.04591291327960789,-32.11999999999989
0.04912488837726414,-29.829999999999927
0.049430091108661145,-30.11999999999989
0.05264196085045114,-28.829999999999927
0.05554924684111029,-29.11999999999989
0.059099734178744256,-30.220000000000027
0.06322913517942652,-32.09999999999991
0.06644283497007564,-33.059999999999945
0.06674786692019552,-33.180000000000064
0.06934882915811613,-33.67000000000007
0.07286772358929738,-34.27999999999997
0.07577535620657727,-38.49000000000001
0.07868336292449385,-37.91000000000008
0.08099685719935223,-36.8900000000001
0.08130160305881873,-37.15000000000009
0.08451436850009486,-37.07999999999993
0.08481987682171166,-36.960000000000036
0.08833872782997787,-35.450000000000045
0.09124717547092587,-36.440000000000055
0.09478185302577913,-36.11999999999989
0.09508738509612158,-35.289999999999964
0.09830085968133062,-34.62999999999988
0.0986063102609478,-34.75
0.10120924195507541,-35.819999999999936
0.10151476558530703,-34.72000000000003
0.1047286824323237,-35.0
0.10503418697044253,-36.190000000000055
0.10824754647910595,-36.65000000000009
0.11176500335568562,-35.34999999999991
0.11527700681472197,-34.52999999999997
0.11787842231569812,-36.3599999999999
0.11818362073972821,-36.98000000000002
0.1213963555637747,-37.75999999999999
0.12430349626811221,-37.680000000000064
0.1278204231057316,-36.1400000000001
0.13075879897223786,-37.200000000000045
0.13366682111518458,-35.83999999999992
0.13397229957627133,-36.8900000000001
