x,y
477765.19534590235,533.817
477765.1984930406,532.867
477765.1987948868,533.112
477765.2025617436,533.562
477765.20629678,534.328
477765.20659875806,535.057
477765.21004786855,534.824
477765.2103498408,534.452
477765.2128939317,535.301
477765.21319594345,535.168
477765.2166451909,534.066
477765.2169471819,532.769
477765.22009476746,531.997
477765.2203967594,532.609
477765.2232421548,535.451
477765.2235441258,534.597
477765.22638974997,535.754
477765.22864628973,535.989
477765.2289482499,534.048
477765.2317938197,534.05
477765.2349413858,530.275
477765.2383906438,531.004
477765.2415377757,529.99
477765.2418433686,529.776
477765.24468513904,530.455
477765.24498710345,531.008
477765.24813452526,531.787
477765.2484364962,531.593
477765.25128191034,530.97
477765.2515839023,531.205
477765.255033267,529.338
477765.25787873677,530.805
477765.2581807256,531.476
477765.2610262642,531.447
477765.26477721776,532.839
477765.2682262997,532.106
477765.2713738175,530.782
477765.2745208696,531.779
477765.27482282143,531.547
477765.27796984825,532.746
477765.28111691313,533.058
477765.28141887323,533.674
477765.2848679584,534.613
477765.28772903024,534.711
477765.2880309816,534.702
477765.29087621515,533.417
477765.29491980583,533.235
477765.2952217199,532.738
477765.29806673754,533.542
477765.30121377093,533.857
477765.30405917467,533.887
477765.30720617465,533.63
477765.31035297876,534.928
477765.3106549456,534.677
477765.3138019377,535.287
477765.31634512823,535.113
477765.3166470869,535.712
477765.3200960553,536.128
477765.3203980352,535.889
477765.3235450628,537.867
477765.32384701713,538.189
477765.32729587535,537.646
477765.3275978331,537.534
477765.33104665653,537.718
477765.3344956588,537.051
477765.3376430385,537.062
477765.34139380255,538.184
477765.3416958,538.069
477765.34485886846,537.115
477765.34802095935,536.774
477765.34832296154,536.617
477765.35147119575,537.03
477765.3546185012,537.922
477765.35492049117,538.418
477765.35776600195,539.017
477765.358067995,539.628
477765.3612154753,540.315
477765.3615174597,538.119
477765.36496678094,541.231
477765.36814414867,545.952
477765.37159385066,541.998
477765.37534146,538.474
477765.3784889028,537.877
477765.37879088125,538.02
477765.38133609603,540.426
477765.38508737565,537.269
477765.38538930047,537.257
477765.3882350017,536.642
477765.3885370033,536.501
477765.3916860943,536.603
477765.3919880346,536.504
477765.39483458985,535.574
477765.39513658744,535.913
477765.3985864212,535.857
477765.40262159787,534.587
477765.40578384907,533.145
477765.40953534853,535.259
477765.40983730037,535.56
477765.41298438894,534.231
477765.41613146645,535.246
477765.41643343365,535.346
477765.419864105,534.79
477765.4201660823,535.353
477765.42332856107,534.846
477765.42363124556,535.312
477765.4270800147,533.735
477765.4308366504,534.865
477765.433696725,534.652
477765.4368443228,534.741
477765.4399915608,535.33
477765.44029353163,535.109
477765.4434404899,535.293
477765.4465877763,534.945
477765.4468897351,534.936
477765.4497350071,535.481
477765.45003694616,535.387
477765.4531839785,535.449
477765.45348594186,535.378
477765.4563144869,533.535
477765.45661640825,532.793
477765.45977838134,533.821
477765.46008038864,534.503
477765.4635300822,533.748
477765.4660888631,534.945
477765.46895038156,534.417
477765.47209899843,533.227
477765.47524625337,534.822
477765.47554820724,535.194
477765.47869575897,535.79
477765.4818429935,536.226
477765.4821449762,536.043
477765.48470394465,534.375
477765.48785097175,533.111
477765.488152915,533.457
477765.49160185596,534.328
477765.49190382607,533.659
477765.49446193676,533.722
477765.4947638572,533.855
477765.49822796165,532.68
477765.50137505675,532.046
477765.5054282941,531.383
477765.50857539347,530.54
477765.5117224509,528.108
477765.5120244064,527.58
477765.51577537693,528.273
477765.51831875736,527.627
477765.5186207534,527.215
477765.52119406615,528.241
477765.5243412224,528.422
477765.52464318945,528.428
477765.5280921266,527.997
477765.52839410637,527.929
477765.532145814,528.053
477765.5324477108,527.967
477765.5352928853,527.294
477765.5384401163,527.438
477765.5418894123,528.273
477765.5450367,529.049
477765.5487823983,529.273
477765.54908436164,529.77
477765.55164257454,530.837
477765.55478966143,531.335
477765.555091722,531.53
477765.5579376649,531.17
477765.55823964137,531.586
477765.56138802576,531.609
477765.5616900196,531.097
477765.56513941305,532.045
477765.56544139853,531.498
477765.5683018873,532.318
477765.571162357,532.237
477765.5749284703,531.038
477765.5783784172,531.257
477765.5815262899,530.956
477765.5840696505,531.592
477765.58437159966,531.494
477765.5875186185,529.004
477765.5906491334,528.775
477765.590951087,528.745
477765.5938110817,528.056
477765.59411307366,528.482
477765.5972756043,529.439
477765.5975775565,529.742
477765.6004226826,529.265
477765.6007253965,528.512
477765.60387349484,527.174
477765.6041754984,527.865
477765.6076323236,528.73
477765.6079342845,528.255
477765.61138353054,527.9
477765.6142289682,527.791
477765.6173763731,526.791
477765.62052348006,527.25
477765.6208254118,527.206
477765.6239724646,525.919
477765.62711972866,524.258
477765.6274216628,524.493
477765.63087063254,523.916
477765.63117258437,523.828
477765.6343197678,525.238
477765.63462171966,525.42
477765.636863287,524.701
477765.6371652418,524.613
477765.6412179917,523.62
477765.6452524314,523.016
477765.6455543772,522.628
477765.6490034849,521.982
477765.65154702135,522.306
477765.65440730506,521.13
477765.65755433694,520.408
477765.657869,520.047
477765.6616071574,519.608
477765.66475412477,521.619
477765.6650560482,522.502
477765.66850493656,524.418
477765.6688068861,523.983
477765.6719547771,521.741
477765.67225672543,523.062
477765.6757055891,524.225
477765.6760075468,523.925
477765.6800420664,522.545
477765.6835011355,521.887
477765.68380343536,522.049
477765.68725257064,522.19
477765.6897961733,522.419
477765.6926412749,522.783
477765.69578841235,523.249
477765.6989354511,523.108
477765.69923736865,522.765
477765.70238492865,522.086
477765.70268689847,522.752
477765.70553267375,522.018
477765.70583468716,521.933
477765.70839353197,521.537
477765.7086955086,521.182
477765.71214489336,521.424
477765.7124468296,521.243
477765.7164820099,521.029
477765.7193277129,521.053
477765.71962968376,521.18
477765.722475909,521.72
477765.72562417755,521.693
477765.7290736542,520.362
477765.73222199024,520.911
477765.7353702524,521.275
477765.73567221203,521.442
477765.7394385036,519.708
477765.73974053166,519.022
477765.74258583924,519.44
477765.7428878097,519.211
477765.74694082764,519.968
477765.7509929735,519.629
477765.7512949385,518.383
477765.7541404166,519.038
477765.75789160514,517.528
477765.76075207663,516.34
477765.76449806924,517.284
477765.7676365154,519.667
477765.76793850475,519.421
477765.771085536,517.376
477765.77140028396,517.133
477765.7748368138,515.436
477765.7751388722,515.548
477765.77828642493,514.869
477765.7785883829,512.932
477765.78143389686,520.936
477765.78173584805,524.361
477765.7851669922,527.932
477765.78802721336,529.934
477765.788329197,529.725
477765.7917782093,521.995
477765.7943216264,521.301
477765.7971669424,523.979
477765.8003141016,525.203
477765.80346118356,524.023
477765.80376319075,523.139
477765.8069257058,522.897
477765.80724412936,523.404
477765.810072982,523.583
477765.8103749362,524.293
477765.8138239579,524.595
477765.8172726153,526.974
477765.817574577,526.888
477765.8210236474,524.772
477765.82477473625,524.242
477765.82822358015,523.409
477765.83137063304,522.748
477765.8342169393,520.918
477765.8373639866,521.319
