x,y
477765.1988460205,247.517
477765.20204272383,246.198
477765.2023479992,246.394
477765.2049653562,246.836
477765.20527087327,247.062
477765.2078892862,246.005
477765.20821298356,246.544
477765.2114080741,247.621
477765.2149416989,245.589
477765.2175600701,244.764
477765.21786524676,243.384
477765.2210780037,228.819
477765.2213834809,235.949
477765.2239850078,260.864
477765.22429047304,264.091
477765.22810963285,259.037
477765.22841508634,256.682
477765.2316281348,249.214
477765.2319336117,246.533
477765.2345362515,244.062
477765.238054236,245.07
477765.2412664334,240.762
477765.2415716412,239.738
477765.2453968415,242.342
477765.2457023952,240.973
477765.24891602964,241.902
477765.24922123697,242.325
477765.25302351086,239.631
477765.25332902867,239.206
477765.2559311292,239.495
477765.256256841,240.179
477765.25944970595,243.547
477765.26235652383,243.013
477765.2664790102,244.642
477765.26908132597,244.136
477765.2693866216,243.869
477765.27259950276,245.025
477765.27290471375,244.71
477765.2761177881,245.262
477765.2764275526,244.969
477765.2796539752,247.397
477765.28317419556,246.138
477765.2873039856,248.001
477765.2908229882,246.993
477765.29434204433,246.071
477765.2969446154,247.102
477765.2972500711,247.298
477765.30046188756,247.742
477765.300767395,247.545
477765.30458991096,247.446
477765.3048950905,247.267
477765.3081096465,246.331
477765.3116288579,245.01
477765.31514768844,247.198
477765.3180709332,247.407
477765.32067209826,245.826
477765.3209775517,245.822
477765.3235962661,246.037
477765.3239017435,246.303
477765.32711364236,246.721
477765.32743477117,246.93
477765.3300356972,246.961
477765.3329428421,247.606
477765.33586772543,248.043
477765.3393881243,249.118
477765.34199182026,249.074
477765.3422973046,249.347
477765.3448980126,247.509
477765.34782159404,247.841
477765.35074388795,246.966
477765.35426055104,247.238
477765.3577772413,246.098
477765.3619051377,243.387
477765.3651168576,249.194
477765.3654223408,252.675
477765.36863463547,252.9
477765.3721531369,249.65
477765.3762823081,252.74
477765.3791897692,249.048
477765.3827082876,251.655
477765.3856152104,251.297
477765.3888272253,249.427
477765.38913496136,249.917
477765.39234698773,249.37
477765.3952721018,247.851
477765.3987899809,247.808
477765.4029134312,249.151
477765.4064324507,248.267
477765.4099507797,247.913
477765.41255268274,248.591
477765.41287165985,248.077
477765.4160714656,247.208
477765.41958937945,248.082
477765.4224977259,246.947
477765.42601515946,246.113
477765.42892231967,246.77
477765.43213539216,246.379
477765.4324498579,246.598
477765.43504271674,248.752
477765.4379649568,248.369
477765.44148475496,246.237
477765.44439133647,246.993
477765.4479098257,244.832
477765.45084832254,246.167
477765.4540610286,246.041
477765.45696876576,245.693
477765.4598920086,245.275
477765.4633898547,245.781
477765.46690911666,245.728
477765.47042997036,246.46
477765.47456095007,246.999
477765.47809626156,246.784
477765.47840175097,246.757
477765.4819143275,247.871
477765.4854333065,246.862
477765.4889517383,246.687
477765.4924873574,245.224
477765.49600684,247.004
477765.49952497607,246.929
477765.50244798017,245.099
477765.50275351346,243.151
477765.5059672011,247.859
477765.50627238187,248.506
477765.5088735823,248.185
477765.5091790556,247.335
477765.5130026775,240.407
477765.51330767677,240.895
477765.51682551,235.817
477765.52094435325,230.792
477765.5238680289,237.962
477765.52679098817,238.93
477765.52709615184,239.086
477765.53150896984,242.47
477765.5318141285,242.396
477765.5350273498,241.909
477765.53533281,241.83
477765.5385453411,242.927
477765.53885053965,243.463
477765.542063318,243.39
477765.54236848926,243.771
477765.54558208835,242.835
477765.5458875932,242.622
477765.54939176235,243.515
477765.5522992322,242.1
477765.55260439153,242.556
477765.55642894865,242.442
477765.556734197,242.926
477765.55994825246,243.498
477765.5602539128,243.147
477765.56346768513,247.117
477765.5637732932,246.635
477765.5669879724,247.989
477765.5672936295,247.567
477765.5705073422,248.08
477765.570812877,248.132
477765.574027413,248.213
477765.5743329135,248.828
477765.57815713494,249.244
477765.57846488827,249.183
477765.5813706259,248.69
477765.58167610026,248.742
477765.5854995196,248.253
477765.5858049692,247.918
477765.5890169361,246.825
477765.5893221151,246.153
477765.59314608254,245.168
477765.5934512252,245.837
477765.59726199356,246.496
477765.59756715,246.026
477765.60078094795,244.912
477765.6010864473,245.219
477765.6042999652,243.181
477765.6046054988,242.899
477765.60782067495,243.469
477765.6081326848,242.743
477765.61134005454,242.69
477765.6148756517,243.82
477765.618088008,242.256
477765.61839321343,241.568
477765.62162334064,240.004
477765.62192885164,241.001
477765.6257307457,237.798
477765.62603627203,238.71
477765.62863975135,240.12
477765.6289449576,240.814
477765.63215801807,241.9
477765.63246322237,243.259
477765.63509879104,243.991
477765.6380057338,245.475
477765.64152324083,242.718
477765.64504237665,242.278
477765.6485774292,240.92
477765.65178964887,240.555
477765.65209485445,241.502
477765.65591499343,241.802
477765.6562205025,240.798
477765.65882304055,240.581
477765.6623416344,240.392
477765.66525032494,241.11
477765.6687677124,242.466
477765.6722860768,242.293
477765.67641174316,244.982
