x,y
0.0,0.0
0.00030545727349817753,0.03215926493108867
0.0029079889645799994,-0.01026033690659034
0.003227194305509329,0.055130168453288775
0.005815305863507092,-0.05084226646248169
0.009028991335071623,-0.14211332312404323
0.011936421040445566,-0.022664624808577116
0.014843165641650558,0.04977029096477281
0.01514862896874547,0.047013782542109084
0.018361266411375254,0.03705972434915594
0.018684665963519365,0.10382848392036692
0.021573818288743496,0.10535987748851028
0.021879368636291474,0.09418070444103677
0.025092747062444687,0.23905053598775083
0.028015662566758692,0.21424196018376307
0.030924374237656593,0.3724349157733542
0.031229567946866155,0.3555895865237346
0.03444214374758303,0.40137825421133755
0.03475444624200463,0.42082695252679514
0.038265827985014766,0.41592649310872787
0.03857098665321246,0.4344563552833023
0.04239331663120538,0.5147013782542089
0.04591091349720955,0.6050535987748873
0.04881729366024956,0.5960183767228102
0.04912280716234818,0.6344563552833051
0.05174039542907849,0.7539050535987712
0.05205929616931826,0.7246554364471649
0.05558014276903123,0.7583460949463969
0.05588534090202302,0.7710566615620209
0.059099809266626835,0.8929555895865207
0.06261638464638963,0.9912710566615601
0.0655239709885791,1.0555895865237375
0.06582946656271815,1.047013782542109
0.06904280342860147,1.0973966309341492
0.06936627550749108,1.0980091883614094
0.07164569944143295,1.0793261868300092
0.07195120258256793,1.0586523736600313
0.07456938910763711,1.0733537519142402
0.07747732801362872,1.1522205206738079
0.08099482051329687,1.1320061255742715
0.08130003977566957,1.058039816232764
0.08451498119393364,1.003981623277184
0.08482044108677655,0.9413476263399616
0.08774396078661084,0.9577335375191396
0.08804945828160271,0.9928024502297035
0.09126311237923801,0.8277182235834601
0.09478194185066968,0.7882082695252635
0.09769077139208093,0.769372128637059
0.09799594635842368,0.7018376722817763
0.10120993800228462,0.665543644716692
0.10151544568361714,0.6572741194487008
0.10442219668766484,0.6286370597243476
0.10472763917641714,0.6238897396630918
0.1079403818002902,0.5637059724349172
0.11145263112848625,0.47901990811637774
0.1143589056446217,0.4410413476263386
0.11466409382410347,0.4658499234303193
0.11757128220051527,0.5535987748851454
0.12047851836541668,0.4540581929555927
0.12078369373921305,0.46248085758040247
0.12399550707777962,0.42006125574272346
0.1269343215972185,0.37320061255742587
0.13045331416651607,0.3208269525268008
0.13075883098645136,0.38499234303215957
0.13427729858085513,0.40428790199080566
0.13778874231502414,0.32756508422664155
0.13809392147231847,0.3989280245022968
0.14069690892938524,0.39264931087289057
0.14421484287595376,0.33568147013782124
0.1471383330062963,0.34257274119448766
0.14744352275738493,0.29601837672281306
0.15096145815914497,0.3012251148545104
0.1538692137110047,0.23430321592649506
0.15417441655881703,0.22174578866768968
0.15677635394968092,0.09663093415007751
0.1596824376611039,0.10168453292495627
0.16291228169575334,0.06830015313935434
0.16581942536868155,0.2791730474732006
0.16872568830149248,0.3843797856048923
0.16903113038279116,0.38943338437978525
0.1716494542779401,0.46998468606431487
0.17516693146899343,0.5915773353751845
0.17776906077051535,0.6422664624808547
0.18130372127052397,0.6543644716692185
0.1854298688704148,0.7709035222052023
0.1857350367354229,0.7943338437978511
0.18894809833727777,0.8261868300153168
0.19246704265242442,0.9969372128636991
0.19569544144906104,1.1629402756508398
0.19921312725637108,1.293415007656968
0.20273061125772074,1.2205206738131693
0.20303576585138217,1.2114854517610993
0.2056381706497632,1.3113323124042822
