x,y
477765.20333175256,292.088
477765.20627220534,292.511
477765.20657746337,293.604
477765.2097903038,294.886
477765.21009548253,294.967
477765.21240847855,296.229
477765.212713675,295.835
477765.21594242984,296.776
477765.216247937,297.111
477765.21946001064,298.251
477765.22267253837,296.748
477765.225580181,296.436
477765.22970485024,296.583
477765.2300100523,296.265
477765.2329183677,296.142
477765.2358258057,295.735
477765.23613101785,295.511
477765.23934343806,294.196
477765.2431668705,293.963
477765.2434723624,293.83
477765.2472979692,294.609
477765.2510995136,294.271
477765.2546186989,294.996
477765.257526614,296.366
477765.257831799,296.178
477765.26043345977,296.741
477765.2607386713,296.666
477765.26364602754,295.515
477765.2639515186,295.68
477765.2677691626,296.372
477765.27067687525,296.287
477765.2745000922,296.388
477765.2780191869,297.018
477765.2809441372,296.163
477765.28124969074,296.144
477765.2847691682,296.273
477765.285074423,296.58
477765.28828838456,296.954
477765.2885938947,297.195
477765.29211309296,296.36
477765.29241861816,296.206
477765.2956319135,296.226
477765.2985396916,296.398
477765.3023614471,296.604
477765.3064913869,295.578
477765.30939898046,295.129
477765.30970427353,294.71
477765.3132246243,294.672
477765.3135301737,294.523
477765.3161320509,294.399
477765.31643721374,294.383
477765.3190550884,293.587
477765.32196196663,293.619
477765.32519054186,293.733
477765.3287082856,294.481
477765.33101988415,294.596
477765.33132502617,294.925
477765.3342490284,294.683
477765.33455455466,294.555
477765.33715850196,294.748
477765.337464069,294.666
477765.3406789346,293.729
477765.3435874692,294.263
477765.3462038656,294.61
477765.3491108727,295.432
477765.3520331053,295.359
477765.3523382851,295.042
477765.3555493396,294.316
477765.3593714494,294.835
477765.35967660195,294.874
477765.3634998598,296.072
477765.36671216117,295.056
477765.3702298971,293.982
477765.3737477779,293.271
477765.37405297154,293.357
477765.3775721939,291.753
477765.3804794809,291.087
477765.38078501984,291.134
477765.383997812,290.476
477765.38720973284,290.842
477765.3875152434,290.528
477765.3907283803,290.651
477765.3936365078,290.964
477765.3968667255,290.45
477765.4003839396,290.141
477765.4006891621,290.702
477765.40389809693,290.832
477765.4042036616,290.841
477765.40772222483,291.074
477765.4080277524,291.408
477765.41124016495,292.059
477765.41414801526,292.176
477765.4170556192,292.011
477765.4173610966,292.156
477765.42087934446,292.259
477765.4237867022,293.324
477765.42409218306,293.367
477765.4273046242,294.359
477765.42990718543,293.545
477765.43021235755,293.744
477765.43342528096,293.903
477765.43633267767,293.483
477765.4392551034,292.279
477765.4395606039,291.98
477765.44246850425,292.296
477765.4427736714,292.424
477765.44598604,292.663
477765.4462915908,292.364
477765.4495052657,291.864
477765.45213802235,291.478
477765.45244352194,291.736
477765.4556559551,291.669
477765.45856378536,291.574
477765.46177111863,292.141
477765.46467953804,292.842
477765.4649847185,292.996
477765.46820119274,294.09
477765.46850638476,294.162
477765.4720262175,293.334
477765.4723317514,293.695
477765.47617203364,293.598
477765.47999000695,294.164
477765.4802955735,294.056
477765.4835099591,294.363
477765.48702858004,294.724
477765.4902580391,295.991
477765.49377692415,295.646
477765.4940824361,295.516
477765.49729647563,294.948
477765.49760194536,294.377
477765.50052505784,295.561
477765.5008302337,295.145
477765.50404320273,294.262
477765.50434842793,294.017
477765.5075621369,294.65
477765.510773789,293.667
477765.51490322076,292.075
477765.51871761,290.949
477765.52223329875,289.807
477765.52515690454,289.902
477765.52546209923,289.64
477765.52897416556,289.683
477765.5292796262,289.985
477765.5331038025,289.644
477765.5334090126,289.784
477765.5366223073,290.527
477765.5404460942,291.051
477765.5439633739,291.128
477765.5477726833,290.505
477765.5506815767,290.57
477765.554200137,290.136
477765.5545056291,290.066
477765.55802396947,290.652
477765.55832950067,290.644
477765.5615439957,290.924
477765.5618492354,290.715
477765.56506375986,290.991
477765.56888916757,290.362
477765.5724090801,290.381
477765.5759282766,291.07
477765.5762338026,290.874
477765.57975266833,291.118
477765.58327116934,291.341
477765.5835763761,291.106
477765.5870941499,291.1
477765.5873993218,291.476
477765.59061135864,291.617
477765.59091653937,291.613
477765.5950324468,290.738
477765.5953379502,290.738
477765.5985518006,290.789
477765.6026817622,291.105
477765.6058957361,290.924
477765.6094169239,290.695
477765.6129354247,291.242
477765.61324092495,291.232
477765.61616459384,292.111
477765.61646978324,292.041
477765.6196836414,291.819
477765.6199891241,292.865
477765.6235014062,289.902
477765.6238069447,289.31
477765.6270214018,292.476
477765.62732685707,292.204
477765.6305401573,293.828
477765.63376935304,295.744
477765.6360837989,293.257
477765.6396004405,292.345
477765.6399057166,292.287
477765.6431189741,292.034
477765.6434241622,292.368
477765.6463322196,292.302
477765.646637413,292.04
477765.6498679258,290.149
477765.65368575184,289.129
477765.65399125614,288.891
477765.6572051395,289.184
477765.6601128412,288.464
477765.66363129794,289.627
477765.663936796,289.882
477765.66684484755,290.505
477765.66715028917,290.665
477765.67036298336,289.95
477765.67066814937,289.736
477765.6741822899,290.598
477765.67448779254,290.237
477765.6777017766,290.555
477765.6780212368,290.544
477765.6812210315,289.438
477765.6844516056,289.578
477765.6873580833,289.809
477765.6902655671,290.251
477765.6905707196,289.879
477765.6937835963,289.084
477765.69408879615,289.12
477765.69760677015,289.183
477765.69791198417,289.508
477765.7017364271,288.926
477765.7049668254,289.382
477765.7052723118,289.557
477765.70909659716,289.884
477765.71290080866,290.61
477765.7164199255,291.003
477765.71932898177,291.424
477765.7196345184,291.888
477765.7231448657,291.998
477765.72666415235,292.609
477765.72696936096,292.923
477765.73018307943,290.836
477765.73309050634,290.408
477765.73692422605,290.479
477765.7398321447,291.993
477765.7421271319,292.083
477765.7424323362,292.466
477765.7450340956,292.395
477765.74826229486,291.867
477765.74856743234,292.124
477765.75177911995,292.793
477765.75468530017,293.477
477765.75789807533,293.029
477765.7608058097,298.979
477765.7637289458,299.193
477765.76403413346,297.646
477765.7672467305,301.278
477765.7710663625,296.554
477765.77137153014,295.936
477765.775195655,295.604
477765.7778290576,294.433
477765.7781343863,294.466
477765.78134731756,293.98
477765.78428681195,293.792
477765.7874995378,292.69
477765.7904064869,292.033
477765.79071162565,291.255
477765.7939406575,289.512
477765.7942458168,289.611
477765.7977649243,290.394
477765.79807042604,290.386
477765.8012993802,291.328
477765.8016045535,291.678
