x,dydx
0.0,-112.73601352954253
0.0028452019905671,-112.7152622951637
0.0031471339170821,-112.71210656408043
0.0059921518550254,-112.69136397953571
0.0062941198120824,-112.68821335404776
0.0100449225283227,-112.6612114943187
0.010346892173402,-112.65806781196247
0.0143997722188942,-112.62897318487653
0.014701715670526,-112.62583679559302
0.0175466172513552,-112.60510491816336
0.0178485691430978,-112.60195965505203
0.0210104784346185,-112.57903264564355
0.0235684136277996,-112.56029395520063
0.0238703598151914,-112.55715550681961
0.0264136146870441,-112.53851648549626
0.0295607522712089,-112.51571283863183
0.0330096681136637,-112.49082271874173
0.0361566621577367,-112.46803151781079
0.0390166902798228,-112.44722155339875
0.0393186095752753,-112.44409268542121
0.0427671723300591,-112.41922169848952
0.0430690993671305,-112.41609821573947
0.0459144518827088,-112.39540429348762
0.0493634667946025,-112.37053408126259
0.0496654044254682,-112.36741207841511
0.0531141813262365,-112.34253890298275
0.0534177892841398,-112.33940096932268
0.0565581177361309,-112.31665853958711
0.0591020617866888,-112.29803687125865
0.0594040142605081,-112.29490331952658
0.0625511008547619,-112.27210923268429
0.0651240803999826,-112.25329253912219
0.0679691412951797,-112.23259336799035
0.0717198952916078,-112.20564931033717
0.0754724683356471,-112.17869200827568
0.0783175737597048,-112.15801393134613
0.0786194955580867,-112.15489685751015
0.0814647013903595,-112.13422532097434
0.085517875442747,-112.1052082265493
0.0858198440400883,-112.10209545686718
0.0886647478328086,-112.08141868364072
0.0889667142764665,-112.07830989051077
0.0915099423145875,-112.0597244468625
0.0946718724444508,-112.03686622728931
0.0949738109484314,-112.0337509070433
0.0975319444551132,-112.01507076404498
0.100075441529043,-111.9964887600177
0.1035391881596297,-111.97155243957224
0.1072900805156678,-111.94464579258806
0.1104523159447126,-111.92179960006199
0.1132976217195391,-111.90115154173411
0.1135995872900821,-111.89805315541444
0.1164595904410816,-111.87731328844154
0.1199085364933125,-111.8525111952872
0.1202104874537326,-111.84943184317093
0.1224517317605204,-111.83297167099411
0.1227536892984062,-111.82989959433543
0.1259007902699522,-111.80720086433664
0.126215499243699,-111.80403521212806
0.1296407580375671,-111.77941075385006
0.1299427086487412,-111.77632640736105
0.1330897985608317,-111.7536186170548
0.1362367277615703,-111.73092280968297
0.1393836761708371,-111.70822449535221
0.1422287332243286,-111.68760667562033
0.1453757836716249,-111.6649066052603
0.148824458301533,-111.64013782989606
0.1491264153155498,-111.63706344205862
0.1519864399451762,-111.61636290111605
0.1548315359395928,-111.59576394824195
0.1551334824762307,-111.59270542704297
0.1579785443027503,-111.57211610592907
0.1582804870558902,-111.56906501989381
0.1620319125358946,-111.54223970226577
0.1651794871431775,-111.51957514868488
0.1654814066714607,-111.51651794212238
0.1692323033930733,-111.48968898713385
0.172379418334458,-111.46701840534361
0.1749227760010399,-111.44851840546107
0.1777680311934091,-111.42793819341094
0.1809308730880729,-111.4051687302685
0.1837759875925257,-111.38458579586673
0.1840778807527385,-111.38153215470969
0.1875268093426711,-111.35679956127422
0.1878287657164037,-111.35375315622473
0.1915794995729811,-111.32694832328741
0.1918814628734253,-111.32390588309092
0.1941228813375346,-111.30750535310739
0.1944247966166585,-111.30447039120655
