x,y
1719436925.929951,1360.86
1719436936.1726782,1332.79
1719436937.259633,1330.4
1719436947.5016978,1331.31
1719436948.5887823,1331.71
1719436962.0916722,1326.22
1719436963.178763,1325.26
1719436977.769131,1329.11
1719436978.8561275,1329.24
1719436989.097773,1327.2
1719436990.1848,1327.95
1719437001.5676734,1332.16
1719437010.77624,1334.33
1719437011.8632464,1334.67
1719437021.0189638,1336.27
1719437032.3486593,1336.39
1719437044.7647562,1337.91
1719437056.0939348,1339.69
1719437066.390036,1339.3
1719437067.4769454,1339.0
1719437079.8917713,1341.19
1719437080.9787087,1341.04
1719437091.2219777,1339.62
1719437103.6384315,1338.46
1719437104.725407,1337.49
1719437117.1410038,1336.82
1719437118.2339923,1337.58
1719437129.5391748,1339.44
1719437138.6973734,1335.75
1719437139.7844024,1334.77
1719437151.113914,1333.15
1719437160.3766406,1334.66
1719437170.6188598,1336.14
1719437184.1215742,1334.68
1719437197.630837,1335.02
1719437207.8732166,1334.48
1719437208.960135,1334.0
1719437219.202876,1334.69
1719437233.7943027,1333.96
1719437234.8813896,1334.86
1719437245.1230433,1336.87
1719437246.2101223,1336.72
1719437255.3657434,1337.44
1719437266.7486918,1335.53
1719437267.8356705,1335.76
1719437277.044951,1337.87
1719437286.2015405,1337.89
1719437298.6710284,1336.68
1719437312.1742408,1336.07
1719437323.5582883,1331.42
1719437333.8013892,1331.44
1719437334.8884652,1329.68
1719437345.1844766,1330.12
1719437357.6006825,1325.53
1719437358.6877058,1325.04
1719437366.7561853,1324.38
1719437367.8432324,1324.17
1719437379.172796,1319.63
1719437380.3057482,1320.04
1719437392.63668,1322.59
1719437393.7237022,1323.32
1719437405.0532258,1326.87
1719437416.382171,1328.11
1719437427.7111852,1329.87
1719437437.9533906,1330.76
1719437449.2827723,1331.56
1719437461.698001,1332.01
1719437462.785046,1330.61
1719437473.0811348,1330.15
1719437483.3234804,1333.05
1719437484.410488,1333.71
1719437494.6527104,1337.24
1719437495.7397044,1334.51
1719437509.244836,1328.23
1719437520.5761046,1323.72
1719437521.6630151,1324.07
1719437535.1662433,1318.72
1719437546.495857,1316.35
1719437555.6519446,1313.42
1719437565.8948634,1311.9
1719437577.281094,1306.37
1719437587.5235064,1282.43
1719437588.6103218,1280.75
1719437601.0264647,1276.65
1719437602.1135075,1272.49
1719437615.6161494,1265.64
1719437616.7032173,1264.9
1719437624.7723238,1265.82
1719437625.8592188,1263.72
1719437637.1887877,1265.24
1719437650.6267447,1265.63
1719437662.0632946,1268.57
1719437663.1504135,1267.94
1719437674.4797068,1272.35
1719437685.8620234,1275.32
1719437696.1066854,1278.22
1719437705.2633166,1281.49
1719437717.6795073,1280.49
1719437718.766495,1280.47
1719437733.3585594,1282.26
1719437734.4455993,1283.15
1719437747.949631,1286.02
1719437749.0365586,1286.47
1719437761.4537728,1286.83
1719437762.5409255,1287.64
1719437772.783131,1290.05
1719437773.8701518,1290.14
1719437785.1982484,1291.19
1719437796.5809548,1289.67
1719437797.6680892,1290.14
1719437806.8240232,1292.95
1719437818.1546378,1296.32
1719437830.569923,1300.39
1719437831.6567347,1301.31
1719437846.180467,1302.92
1719437858.596831,1302.63
1719437859.6838412,1302.81
1719437872.0994003,1309.14
1719437873.1864128,1312.67
1719437884.5696328,1317.02
1719437893.7251575,1315.26
1719437894.811994,1316.56
1719437907.2271166,1310.33
1719437908.3140385,1310.56
1719437919.643616,1302.64
1719437930.973738,1304.43
1719437932.100278,1302.21
1719437943.3917933,1302.59
1719437952.601125,1304.38
1719437962.844529,1300.11
1719437963.931635,1299.74
1719437978.521635,1299.35
1719437990.9376924,1300.41
1719437992.024812,1301.43
1719438004.4408915,1303.29
1719438005.528042,1303.56
1719438015.7702467,1305.33
1719438016.8572457,1307.02
1719438028.1890154,1308.54
1719438029.2759182,1308.43
1719438041.6722474,1310.28
1719438042.7592502,1310.19
1719438051.915148,1311.83
1719438063.2993214,1313.2
1719438075.716405,1314.27
1719438087.0459175,1317.1
1719438097.290779,1318.25
1719438098.377672,1318.55
1719438110.8471556,1320.17
1719438121.1427937,1322.31
1719438122.22988,1322.43
1719438132.4753582,1322.51
1719438133.5623112,1322.75
1719438145.9779491,1325.15
1719438147.0649855,1326.27
1719438158.4279158,1329.41
1719438159.515017,1328.64
1719438169.7570732,1326.65
1719438170.8442123,1325.66
1719438182.1768725,1328.99
1719438193.5078084,1330.37
1719438205.9251103,1332.82
1719438219.4288735,1334.97
1719438229.6705935,1335.76
1719438230.7575705,1336.98
1719438240.9997025,1337.47
1719438242.0868745,1338.4
1719438252.3294,1341.78
1719438264.745976,1344.73
1719438265.833068,1345.42
1719438276.0754716,1343.98
1719438277.1625838,1343.03
1719438290.665206,1346.79
1719438301.9943228,1345.08
1719438303.0814612,1345.12
1719438314.4096863,1348.42
1719438327.911502,1347.56
1719438338.1534302,1347.22
1719438347.3627875,1347.63
1719438355.5387368,1348.29
1719438356.6256635,1349.78
1719438369.095094,1351.54
1719438381.6611738,1349.8
1719438382.7483346,1349.14
1719438395.165469,1351.54
1719438396.2526665,1351.5
1719438407.5831218,1352.21
1719438418.9150844,1352.03
1719438420.0020745,1354.35
1719438432.4244587,1355.26
1719438433.51156,1356.65
1719438444.8430278,1356.41
1719438456.1716163,1358.43
1719438466.4138994,1361.19
1719438475.56949,1359.0
1719438485.8651717,1361.17
1719438486.9522922,1360.49
1719438499.4216084,1360.06
1719438511.891395,1361.29
1719438512.978335,1361.5
1719438525.3965094,1361.22
1719438526.4834533,1361.51
1719438537.8134303,1361.86
1719438546.9695892,1363.97
1719438548.0566735,1364.06
1719438561.5620885,1364.7
1719438572.8914542,1367.91
1719438584.2200866,1370.89
1719438594.464864,1366.39
1719438607.9042957,1364.88
1719438618.14563,1359.71
1719438619.2326918,1356.68
1719438631.6485517,1347.8
1719438632.7356236,1344.33
1719438646.239374,1315.14
1719438647.372337,1320.65
1719438659.743045,1310.34
1719438660.8300412,1308.61
1719438673.248704,1314.29
1719438674.3356931,1318.17
1719438685.652939,1316.26
1719438696.9853823,1324.35
1719438709.402557,1326.32
1719438718.560346,1325.64
1719438728.8028677,1324.93
1719438729.8898816,1325.84
1719438744.4797463,1323.34
1719438756.9486997,1325.51
1719438758.0357342,1325.88
1719438770.4520268,1328.49
1719438771.5391953,1329.11
1719438781.785427,1328.85
1719438782.8724315,1329.41
1719438796.342482,1328.02
1719438805.4980311,1327.42
1719438806.585381,1327.47
1719438817.9153662,1332.37
1719438829.2443783,1331.7
1719438839.4867892,1334.52
1719438848.6427104,1336.37
1719438862.1468475,1338.25
1719438872.3893497,1341.12
1719438873.4764848,1341.78
1719438883.719195,1345.78
1719438898.308919,1346.88
1719438899.3960688,1348.23
1719438911.8136804,1349.45
1719438912.900729,1349.43
1719438924.229753,1349.61
1719438935.5592716,1351.91
1719438936.646168,1353.24
1719438948.996184,1363.59
1719438950.0831828,1365.08
1719438961.4122975,1367.15
1719438972.7457497,1372.68
1719438983.0442731,1375.35
1719438996.5491292,1377.8
1719439006.845361,1376.64
1719439007.932506,1376.68
1719439018.1751895,1380.16
1719439019.2621667,1380.28
1719439032.7668238,1380.28
1719439033.8538682,1380.0
1719439044.097661,1380.12
