x,y
477765.1998071205,482.089
477765.20011940267,482.074
477765.20300363994,480.744
477765.20594413625,481.89
477765.20915673213,480.679
477765.2094622205,481.545
477765.21206431073,481.641
477765.2156144934,480.295
477765.2188265947,481.885
477765.2191318004,482.969
477765.2223447284,485.92
477765.2249465543,486.821
477765.2252520262,486.764
477765.22907118517,480.482
477765.22937674297,480.586
477765.232589737,483.078
477765.23519232986,481.871
477765.23549755744,482.841
477765.23870982893,482.744
477765.23901502613,482.484
477765.24253351573,481.465
477765.24283866154,481.083
477765.24666440085,481.693
477765.24696959666,481.19
477765.25018322555,480.07
477765.2504884672,478.674
477765.25079395174,478.531
477765.2539851681,480.438
477765.2542906525,481.08
477765.2568929822,481.692
477765.2571985065,481.655
477765.26010563667,483.476
477765.26301226654,483.697
477765.2633246055,484.098
477765.2671352449,483.997
477765.2674407662,484.349
477765.27034876466,485.265
477765.2738667038,486.461
477765.2741719089,486.15
477765.2773853628,486.103
477765.27769084554,486.053
477765.28061622183,486.61
477765.2841358201,486.835
477765.2844410655,486.749
477765.287960413,485.804
477765.29147955455,486.235
477765.29179158155,486.895
477765.294998421,487.364
477765.2953036143,487.303
477765.29821184825,488.25
477765.30172869045,488.193
477765.3020407446,488.276
477765.3058574581,488.143
477765.3061630557,488.41
477765.30907110946,487.971
477765.3125907359,487.53
477765.3128962187,487.202
477765.3158042708,486.985
477765.31872676354,486.17
477765.3216336492,486.106
477765.3248628601,485.764
477765.32838059426,486.95
477765.33069214533,485.905
477765.33390463237,487.5
477765.33683003817,488.32
477765.34035055933,488.095
477765.34295382816,485.657
477765.343259067,485.029
477765.345859616,486.396
477765.3484773716,487.429
477765.3487828884,486.919
477765.3513999217,486.103
477765.3517050815,486.083
477765.3549155287,485.904
477765.3552210259,485.495
477765.3587382081,483.621
477765.3590433968,483.044
477765.3628663645,483.426
477765.3631715279,483.388
477765.36638405855,484.613
477765.36959655746,484.921
477765.36990202835,484.961
477765.3731145064,484.965
477765.3734196851,484.721
477765.37693884614,482.932
477765.3772440242,482.882
477765.3798455793,481.2
477765.38015113503,480.837
477765.3833645015,481.175
477765.3836697468,481.077
477765.3865762602,481.228
477765.38688146975,481.404
477765.39009469206,480.804
477765.3904001925,480.294
477765.3933084834,480.823
477765.3962332484,480.902
477765.39655895147,481.007
477765.3997506236,479.558
477765.4000558095,479.596
477765.40356975805,480.167
477765.4070886373,480.774
477765.40739382606,480.353
477765.41060678643,478.965
477765.4109119683,478.883
477765.4138201421,479.271
477765.4167276811,479.849
477765.42055151955,479.508
477765.4234587439,478.914
477765.42697667005,479.534
477765.4295791243,479.668
477765.43309708365,480.935
477765.43600437633,480.714
477765.4386215348,480.23
477765.43892678106,479.988
477765.44214077725,480.356
477765.445352573,480.641
477765.44565775874,480.903
477765.4488716699,481.502
477765.44917688845,481.264
477765.451809981,481.07
477765.45502227114,480.508
477765.4553275194,480.73
477765.45793006575,481.265
477765.4582356005,481.239
477765.4608538887,481.282
477765.46115940664,481.198
477765.4614648872,480.996
477765.4640461899,481.498
477765.46435141604,481.444
477765.4675658753,481.505
477765.4678713914,481.072
477765.4713923858,480.66
477765.47171163175,480.407
477765.4755386115,479.995
477765.4758438403,479.978
477765.47905780416,477.779
477765.47936306585,477.799
477765.4796845361,478.417
477765.4828761598,478.42
477765.48318166943,478.572
477765.4863949884,477.01
477765.4867002084,476.953
477765.48991326155,476.773
477765.49314334505,477.665
477765.4934486362,477.603
477765.49666299723,477.462
477765.49696819426,477.215
477765.50019726844,478.239
477765.50340993755,477.574
477765.5037151242,477.451
477765.5069285291,477.317
477765.5072339998,477.396
477765.510140473,476.864
477765.5104456575,476.987
477765.51426940697,476.34
477765.51457492367,476.241
477765.5177874194,474.844
477765.5180929265,474.76
477765.5184121232,474.661
477765.5216000085,476.605
477765.5219051782,476.3
477765.52452359913,475.156
477765.52482878783,475.343
477765.52805786213,474.625
477765.52836329787,474.197
477765.5286687672,474.272
477765.5324705075,474.921
477765.53277570195,474.889
477765.5359887677,474.234
477765.5362939477,474.615
477765.5398124636,473.217
477765.5401179236,473.27
477765.5433300282,473.318
477765.5436352409,473.861
477765.54684957187,473.646
477765.54715474974,473.309
477765.54746713594,473.407
477765.55004823126,474.341
477765.5503534651,474.595
477765.5535664052,475.619
477765.55387187697,475.823
477765.55739036476,475.998
477765.55771611934,475.674
477765.5609102422,474.777
477765.56121577125,474.54
477765.5644296664,474.256
477765.56473533565,473.861
477765.5682554814,473.399
477765.5685610039,473.33
477765.57177509123,473.007
477765.572080643,472.996
477765.57529479265,473.576
477765.5755999708,473.842
477765.57911909523,473.288
477765.57942427235,473.036
477765.58263761306,474.957
